ID,cr_ID,assembly_time,eq_ID,process_time,ramp,servo_defect,data_defect,status
HDDSN26531,CRSTR01F,2015-03-06 15:44:00,EGRWT0103,2015-03-06 18:05:47,2985.0,3929.0,3723.0,pass
HDDSN26532,CRSTR01I,2015-03-06 13:07:00,EGRWT0110,2015-03-06 14:48:09,2714.0,2075.0,2897.0,pass
HDDSN26533,CRSTR01R,2015-03-10 18:27:00,EGRWT0110,2015-03-10 19:32:15,1159.0,4100.0,1927.0,pass
HDDSN26534,CRSTR01R,2015-03-11 03:11:00,EGRWT0103,2015-03-11 04:30:31,2182.0,3069.0,2007.0,pass
HDDSN26535,CRSTR01K,2015-03-09 21:48:00,EGRWT0104,2015-03-09 23:35:31,1003.0,3420.0,1634.0,pass
HDDSN26536,CRSTR01Q,2015-03-06 05:57:00,EGRWT0105,2015-03-06 07:46:08,1061.0,4920.0,1075.0,pass
HDDSN26537,CRSTR01S,2015-03-05 23:41:00,EGRWT0103,2015-03-06 00:42:18,1371.0,4340.0,1608.0,pass
HDDSN26538,CRSTR01M,2015-03-09 09:42:00,EGRWT0113,2015-03-09 10:31:52,2271.0,3320.0,1099.0,pass
HDDSN26539,CRSTR01J,2015-03-09 13:59:00,EGRWT0114,2015-03-09 15:35:10,1039.0,2103.0,2196.0,pass
HDDSN26540,CRSTR01T,2015-03-08 10:23:00,EGRWT0106,2015-03-08 12:36:28,3035.0,4330.0,4144.0,fail
HDDSN26541,CRSTR01C,2015-03-11 12:50:00,EGRWT0108,2015-03-11 14:24:34,4144.0,4457.0,7076.0,fail
HDDSN26542,CRSTR01I,2015-03-08 09:04:00,EGRWT0102,2015-03-08 10:41:09,1635.0,4865.0,4334.0,fail
HDDSN26543,CRSTR01A,2015-03-09 17:48:00,EGRWT0111,2015-03-09 19:36:31,1006.0,3969.0,6166.0,fail
HDDSN26544,CRSTR01R,2015-03-10 18:36:00,EGRWT0108,2015-03-10 19:13:09,1561.0,4007.0,2700.0,pass
HDDSN26545,CRSTR01N,2015-03-07 20:00:00,EGRWT0103,2015-03-07 22:38:05,1253.0,4604.0,1257.0,fail
HDDSN26547,CRSTR01H,2015-03-10 06:20:00,EGRWT0105,2015-03-10 08:03:06,1048.0,2178.0,3123.0,pass
HDDSN26548,CRSTR01P,2015-03-09 00:19:00,EGRWT0106,2015-03-09 00:47:03,1050.0,6463.0,3996.0,pass
HDDSN26549,CRSTR01T,2015-03-08 21:45:00,EGRWT0111,2015-03-09 01:55:50,1046.0,3070.0,4974.0,fail
HDDSN26550,CRSTR01C,2015-03-05 13:01:00,EGRWT0105,2015-03-05 14:08:36,1083.0,3100.0,2785.0,pass
HDDSN26551,CRSTR01T,2015-03-11 07:51:00,EGRWT0102,2015-03-11 09:07:35,1046.0,4661.0,4457.0,pass
HDDSN26552,CRSTR01H,2015-03-06 04:39:00,EGRWT0104,2015-03-06 07:26:05,1120.0,3192.0,2562.0,fail
HDDSN26553,CRSTR01K,2015-03-10 05:31:00,EGRWT0109,2015-03-10 06:45:37,1205.0,3666.0,2616.0,pass
HDDSN26555,CRSTR01M,2015-03-05 05:42:00,EGRWT0114,2015-03-05 06:54:49,3748.0,4598.0,4374.0,pass
HDDSN26557,CRSTR01O,2015-03-08 20:41:00,EGRWT0103,2015-03-08 23:11:24,7602.0,8089.0,4864.0,fail
HDDSN26558,CRSTR01M,2015-03-06 17:37:00,EGRWT0104,2015-03-06 19:26:21,7578.0,4606.0,6961.0,fail
HDDSN26560,CRSTR01M,2015-03-06 10:39:00,EGRWT0107,2015-03-06 12:33:54,1059.0,4539.0,3634.0,pass
HDDSN26561,CRSTR01G,2015-03-06 11:08:00,EGRWT0108,2015-03-06 13:36:26,2334.0,1789.0,7094.0,pass
HDDSN26562,CRSTR01D,2015-03-10 08:54:00,EGRWT0108,2015-03-10 09:38:24,1008.0,2750.0,3262.0,pass
HDDSN26563,CRSTR01J,2015-03-06 09:53:00,EGRWT0104,2015-03-06 13:10:15,7199.0,3829.0,1942.0,fail
HDDSN26564,CRSTR01R,2015-03-08 04:24:00,EGRWT0112,2015-03-08 06:16:33,1002.0,8075.0,2208.0,pass
HDDSN26565,CRSTR01J,2015-03-08 23:36:00,EGRWT0105,2015-03-09 01:37:37,1140.0,4975.0,1611.0,pass
HDDSN26566,CRSTR01T,2015-03-07 23:54:00,EGRWT0102,2015-03-08 03:52:20,1985.0,3493.0,2603.0,fail
HDDSN26567,CRSTR01P,2015-03-06 16:31:00,EGRWT0111,2015-03-06 18:13:46,1759.0,2971.0,1243.0,pass
HDDSN26568,CRSTR01G,2015-03-09 20:34:00,EGRWT0102,2015-03-09 22:38:18,1017.0,3815.0,2281.0,pass
HDDSN26569,CRSTR01R,2015-03-07 11:20:00,EGRWT0114,2015-03-07 12:58:54,1410.0,3964.0,1414.0,pass
HDDSN26570,CRSTR01I,2015-03-06 16:49:00,EGRWT0111,2015-03-06 19:10:19,1838.0,1917.0,1245.0,pass
HDDSN26571,CRSTR01N,2015-03-10 21:28:00,EGRWT0103,2015-03-10 22:34:05,1475.0,4162.0,1769.0,pass
HDDSN26572,CRSTR01B,2015-03-09 13:12:00,EGRWT0113,2015-03-09 16:15:05,1439.0,6787.0,1998.0,pass
HDDSN26573,CRSTR01Q,2015-03-08 01:07:00,EGRWT0112,2015-03-08 02:18:38,1407.0,3322.0,4574.0,pass
HDDSN26574,CRSTR01L,2015-03-10 14:53:00,EGRWT0112,2015-03-10 16:04:13,1020.0,3521.0,1484.0,pass
HDDSN26575,CRSTR01Q,2015-03-11 22:30:00,EGRWT0103,2015-03-11 23:51:24,1021.0,2613.0,1168.0,pass
HDDSN26577,CRSTR01E,2015-03-05 02:08:00,EGRWT0103,2015-03-05 03:30:43,1001.0,4641.0,1187.0,pass
HDDSN26578,CRSTR01H,2015-03-07 04:52:00,EGRWT0109,2015-03-07 06:55:16,1850.0,5600.0,6336.0,fail
HDDSN26579,CRSTR01J,2015-03-07 11:27:00,EGRWT0100,2015-03-07 14:10:10,2891.0,3926.0,3568.0,fail
HDDSN26580,CRSTR01R,2015-03-08 09:50:00,EGRWT0110,2015-03-08 10:50:47,2957.0,3427.0,1604.0,pass
HDDSN26581,CRSTR01G,2015-03-05 20:39:00,EGRWT0103,2015-03-05 22:14:46,4643.0,4195.0,5072.0,pass
HDDSN26582,CRSTR01K,2015-03-06 03:31:00,EGRWT0100,2015-03-06 06:07:41,1073.0,3667.0,6500.0,fail
HDDSN26583,CRSTR01L,2015-03-10 14:49:00,EGRWT0105,2015-03-10 16:34:03,1826.0,3798.0,4519.0,pass
HDDSN26584,CRSTR01H,2015-03-11 19:21:00,EGRWT0110,2015-03-11 21:13:05,5345.0,4590.0,3560.0,pass
HDDSN26585,CRSTR01G,2015-03-08 01:45:00,EGRWT0105,2015-03-08 02:21:18,2147.0,4416.0,1047.0,pass
HDDSN26586,CRSTR01S,2015-03-06 14:53:00,EGRWT0106,2015-03-06 16:28:58,1124.0,2310.0,4058.0,pass
HDDSN26589,CRSTR01K,2015-03-10 13:51:00,EGRWT0104,2015-03-10 15:45:14,1305.0,3973.0,2164.0,pass
HDDSN26591,CRSTR01S,2015-03-05 09:24:00,EGRWT0101,2015-03-05 10:36:01,1174.0,5171.0,4861.0,fail
HDDSN26595,CRSTR01B,2015-03-10 13:43:00,EGRWT0104,2015-03-10 14:49:52,3360.0,4007.0,4499.0,fail
HDDSN26596,CRSTR01A,2015-03-05 00:12:00,EGRWT0109,2015-03-05 01:17:10,6577.0,4797.0,7490.0,fail
HDDSN26597,CRSTR01P,2015-03-09 22:22:00,EGRWT0108,2015-03-09 23:29:05,1066.0,4735.0,2840.0,pass
HDDSN26598,CRSTR01L,2015-03-11 16:24:00,EGRWT0108,2015-03-11 17:09:55,1253.0,4982.0,1717.0,pass
HDDSN26599,CRSTR01T,2015-03-10 07:00:00,EGRWT0107,2015-03-10 08:35:54,1001.0,6230.0,1492.0,pass
HDDSN26600,CRSTR01H,2015-03-05 18:52:00,EGRWT0109,2015-03-05 19:49:44,3469.0,2979.0,6699.0,pass
HDDSN26601,CRSTR01C,2015-03-05 09:01:00,EGRWT0114,2015-03-05 11:38:49,2259.0,4110.0,1799.0,fail
HDDSN26603,CRSTR01E,2015-03-09 00:30:00,EGRWT0107,2015-03-09 03:09:59,1242.0,3272.0,2314.0,fail
HDDSN26605,CRSTR01R,2015-03-07 21:06:00,EGRWT0107,2015-03-07 21:50:18,1332.0,3835.0,1995.0,fail
HDDSN26606,CRSTR01H,2015-03-08 00:50:00,EGRWT0104,2015-03-08 01:42:24,1057.0,5557.0,3456.0,pass
HDDSN26607,CRSTR01L,2015-03-09 18:08:00,EGRWT0109,2015-03-09 19:30:32,1001.0,3547.0,6993.0,pass
HDDSN26608,CRSTR01E,2015-03-10 04:11:00,EGRWT0105,2015-03-10 07:18:12,1488.0,4884.0,3007.0,fail
HDDSN26609,CRSTR01Q,2015-03-06 00:52:00,EGRWT0102,2015-03-06 02:53:31,2067.0,3464.0,1693.0,pass
HDDSN26610,CRSTR01S,2015-03-09 18:05:00,EGRWT0100,2015-03-09 20:26:06,3021.0,4424.0,1209.0,pass
HDDSN26611,CRSTR01Q,2015-03-09 15:19:00,EGRWT0106,2015-03-09 18:07:12,2645.0,2998.0,3863.0,fail
HDDSN26612,CRSTR01S,2015-03-06 08:51:00,EGRWT0101,2015-03-06 10:35:38,1149.0,2879.0,1700.0,pass
HDDSN26613,CRSTR01C,2015-03-05 22:26:00,EGRWT0110,2015-03-05 23:28:11,1001.0,3476.0,1670.0,pass
HDDSN26615,CRSTR01D,2015-03-10 15:11:00,EGRWT0102,2015-03-10 18:24:37,1030.0,4132.0,4594.0,fail
HDDSN26616,CRSTR01N,2015-03-06 09:55:00,EGRWT0107,2015-03-06 11:52:03,5388.0,5695.0,2028.0,pass
HDDSN26617,CRSTR01H,2015-03-06 08:49:00,EGRWT0103,2015-03-06 10:01:34,1262.0,5181.0,2402.0,pass
HDDSN26618,CRSTR01J,2015-03-07 05:35:00,EGRWT0102,2015-03-07 07:47:14,1384.0,5897.0,2327.0,fail
HDDSN26619,CRSTR01T,2015-03-10 17:36:00,EGRWT0111,2015-03-10 19:50:56,2757.0,4251.0,1303.0,pass
HDDSN26620,CRSTR01I,2015-03-10 05:38:00,EGRWT0103,2015-03-10 06:24:57,2568.0,3008.0,2316.0,pass
HDDSN26621,CRSTR01G,2015-03-09 22:27:00,EGRWT0113,2015-03-10 00:32:07,2947.0,2857.0,6042.0,pass
HDDSN26622,CRSTR01J,2015-03-07 07:39:00,EGRWT0101,2015-03-07 08:28:21,2289.0,5303.0,2939.0,pass
HDDSN26623,CRSTR01M,2015-03-11 05:13:00,EGRWT0102,2015-03-11 07:12:41,5947.0,6041.0,1627.0,pass
HDDSN26624,CRSTR01B,2015-03-10 02:51:00,EGRWT0106,2015-03-10 03:59:14,1774.0,4809.0,2324.0,pass
HDDSN26625,CRSTR01J,2015-03-06 03:56:00,EGRWT0109,2015-03-06 05:37:51,1186.0,5454.0,2560.0,pass
HDDSN26626,CRSTR01G,2015-03-08 03:44:00,EGRWT0114,2015-03-08 05:00:34,3266.0,4870.0,1703.0,pass
HDDSN26627,CRSTR01K,2015-03-10 08:15:00,EGRWT0109,2015-03-10 09:34:23,2118.0,4003.0,4369.0,fail
HDDSN26630,CRSTR01K,2015-03-06 10:27:00,EGRWT0106,2015-03-06 11:47:07,2728.0,2936.0,1394.0,pass
HDDSN26631,CRSTR01B,2015-03-10 04:11:00,EGRWT0113,2015-03-10 05:06:51,6546.0,3736.0,5297.0,pass
HDDSN26634,CRSTR01N,2015-03-06 23:43:00,EGRWT0103,2015-03-07 00:38:08,1008.0,5033.0,1212.0,pass
HDDSN26635,CRSTR01F,2015-03-09 23:59:00,EGRWT0110,2015-03-10 01:51:56,1917.0,3627.0,2088.0,pass
HDDSN26636,CRSTR01L,2015-03-08 19:54:00,EGRWT0111,2015-03-08 22:32:57,1035.0,3942.0,5902.0,fail
HDDSN26638,CRSTR01L,2015-03-10 01:04:00,EGRWT0109,2015-03-10 02:17:47,2480.0,6174.0,3572.0,pass
HDDSN26639,CRSTR01I,2015-03-07 01:44:00,EGRWT0110,2015-03-07 03:47:01,6019.0,2944.0,3400.0,fail
HDDSN26640,CRSTR01B,2015-03-06 10:34:00,EGRWT0110,2015-03-06 11:37:55,2923.0,3931.0,3298.0,pass
HDDSN26642,CRSTR01K,2015-03-08 21:59:00,EGRWT0105,2015-03-09 00:52:10,1196.0,4611.0,2021.0,fail
HDDSN26643,CRSTR01B,2015-03-08 15:12:00,EGRWT0103,2015-03-08 17:34:49,5111.0,4837.0,1251.0,pass
HDDSN26644,CRSTR01N,2015-03-05 10:07:00,EGRWT0103,2015-03-05 11:29:38,1106.0,3703.0,2340.0,pass
HDDSN26645,CRSTR01Q,2015-03-09 15:36:00,EGRWT0104,2015-03-09 16:26:55,1466.0,5889.0,1453.0,pass
HDDSN26647,CRSTR01R,2015-03-08 11:07:00,EGRWT0111,2015-03-08 14:22:59,2162.0,5363.0,2367.0,fail
HDDSN26648,CRSTR01O,2015-03-08 15:20:00,EGRWT0113,2015-03-08 16:30:02,3182.0,4134.0,3415.0,pass
HDDSN26649,CRSTR01I,2015-03-09 08:27:00,EGRWT0109,2015-03-09 09:13:26,1047.0,4601.0,2107.0,pass
HDDSN26650,CRSTR01H,2015-03-11 21:02:00,EGRWT0107,2015-03-12 00:14:44,2366.0,3162.0,3793.0,pass
HDDSN26651,CRSTR01O,2015-03-10 13:32:00,EGRWT0106,2015-03-10 15:09:56,5157.0,3382.0,1913.0,pass
HDDSN26652,CRSTR01G,2015-03-10 12:52:00,EGRWT0114,2015-03-10 13:55:57,1149.0,4220.0,3158.0,pass
HDDSN26653,CRSTR01N,2015-03-08 11:14:00,EGRWT0112,2015-03-08 12:12:50,2765.0,5073.0,2378.0,pass
HDDSN26654,CRSTR01I,2015-03-09 09:27:00,EGRWT0109,2015-03-09 10:40:07,1402.0,5715.0,2298.0,pass
HDDSN26655,CRSTR01E,2015-03-05 04:47:00,EGRWT0102,2015-03-05 06:00:59,1007.0,7999.0,1165.0,pass
HDDSN26657,CRSTR01F,2015-03-07 13:35:00,EGRWT0113,2015-03-07 16:01:09,6506.0,5075.0,3160.0,fail
HDDSN26658,CRSTR01H,2015-03-10 16:50:00,EGRWT0113,2015-03-10 18:31:57,1195.0,4853.0,7638.0,fail
HDDSN26659,CRSTR01G,2015-03-07 10:09:00,EGRWT0110,2015-03-07 11:21:40,1001.0,3877.0,1871.0,fail
HDDSN26660,CRSTR01T,2015-03-07 22:14:00,EGRWT0114,2015-03-08 00:19:10,1750.0,2216.0,6844.0,pass
HDDSN26661,CRSTR01G,2015-03-06 10:33:00,EGRWT0109,2015-03-06 13:14:58,1195.0,2963.0,3379.0,pass
HDDSN26662,CRSTR01I,2015-03-11 18:39:00,EGRWT0109,2015-03-11 19:43:02,1571.0,5174.0,2311.0,pass
HDDSN26663,CRSTR01J,2015-03-05 08:17:00,EGRWT0110,2015-03-05 09:16:22,2515.0,2374.0,3621.0,pass
HDDSN26664,CRSTR01L,2015-03-05 06:19:00,EGRWT0112,2015-03-05 08:06:07,1060.0,6338.0,2287.0,pass
HDDSN26665,CRSTR01S,2015-03-05 16:22:00,EGRWT0104,2015-03-05 17:54:40,3113.0,5935.0,2177.0,pass
HDDSN26666,CRSTR01E,2015-03-06 05:24:00,EGRWT0111,2015-03-06 07:39:15,1482.0,5095.0,1665.0,pass
HDDSN26668,CRSTR01J,2015-03-06 14:51:00,EGRWT0104,2015-03-06 17:04:40,1181.0,4525.0,1792.0,pass
HDDSN26669,CRSTR01P,2015-03-08 14:09:00,EGRWT0109,2015-03-08 15:38:11,1845.0,3246.0,1979.0,pass
HDDSN26670,CRSTR01R,2015-03-07 07:07:00,EGRWT0102,2015-03-07 08:40:02,1071.0,4155.0,4083.0,fail
HDDSN26671,CRSTR01F,2015-03-07 00:10:00,EGRWT0112,2015-03-07 01:13:33,2216.0,2745.0,3307.0,fail
HDDSN26672,CRSTR01J,2015-03-05 01:43:00,EGRWT0109,2015-03-05 02:46:24,3305.0,2501.0,2523.0,pass
HDDSN26673,CRSTR01R,2015-03-10 01:55:00,EGRWT0108,2015-03-10 03:21:26,1067.0,4777.0,1655.0,pass
HDDSN26674,CRSTR01R,2015-03-09 15:54:00,EGRWT0106,2015-03-09 17:41:31,3978.0,2718.0,1239.0,pass
HDDSN26677,CRSTR01H,2015-03-05 07:10:00,EGRWT0108,2015-03-05 09:07:21,1347.0,4612.0,2111.0,pass
HDDSN26678,CRSTR01N,2015-03-05 00:44:00,EGRWT0103,2015-03-05 04:26:55,3772.0,4911.0,1971.0,fail
HDDSN26679,CRSTR01L,2015-03-10 21:46:00,EGRWT0100,2015-03-10 23:56:47,1577.0,5472.0,2315.0,pass
HDDSN26680,CRSTR01P,2015-03-08 13:47:00,EGRWT0103,2015-03-08 16:14:34,1836.0,2185.0,1717.0,pass
HDDSN26681,CRSTR01I,2015-03-05 04:08:00,EGRWT0108,2015-03-05 05:56:19,1001.0,3088.0,2421.0,pass
HDDSN26682,CRSTR01E,2015-03-07 13:13:00,EGRWT0107,2015-03-07 14:55:01,1449.0,4165.0,2084.0,pass
HDDSN26684,CRSTR01B,2015-03-10 01:35:00,EGRWT0104,2015-03-10 02:37:42,1123.0,2034.0,3799.0,pass
HDDSN26685,CRSTR01P,2015-03-08 23:23:00,EGRWT0111,2015-03-09 01:46:54,1032.0,3231.0,1296.0,pass
HDDSN26686,CRSTR01T,2015-03-11 06:52:00,EGRWT0101,2015-03-11 11:07:47,1069.0,3602.0,1658.0,pass
HDDSN26687,CRSTR01L,2015-03-10 18:38:00,EGRWT0104,2015-03-10 21:24:02,1583.0,3448.0,3028.0,fail
HDDSN26688,CRSTR01E,2015-03-09 16:30:00,EGRWT0109,2015-03-09 18:26:29,4167.0,3662.0,2622.0,pass
HDDSN26689,CRSTR01M,2015-03-11 11:00:00,EGRWT0104,2015-03-11 12:14:46,3648.0,6465.0,2707.0,pass
HDDSN26690,CRSTR01B,2015-03-06 10:42:00,EGRWT0110,2015-03-06 13:59:50,2025.0,3752.0,3064.0,fail
HDDSN26691,CRSTR01N,2015-03-10 19:11:00,EGRWT0113,2015-03-10 21:17:37,1114.0,3496.0,4376.0,pass
HDDSN26692,CRSTR01K,2015-03-06 04:22:00,EGRWT0104,2015-03-06 06:02:46,1001.0,4010.0,2552.0,pass
HDDSN26693,CRSTR01G,2015-03-10 19:15:00,EGRWT0108,2015-03-10 20:39:14,3863.0,4888.0,2786.0,pass
HDDSN26694,CRSTR01K,2015-03-11 21:46:00,EGRWT0107,2015-03-11 23:17:59,1210.0,4476.0,3295.0,pass
HDDSN26695,CRSTR01J,2015-03-10 21:05:00,EGRWT0102,2015-03-11 00:04:23,5663.0,4908.0,1251.0,pass
HDDSN26696,CRSTR01H,2015-03-08 12:16:00,EGRWT0109,2015-03-08 13:55:15,1016.0,4224.0,2374.0,pass
HDDSN26697,CRSTR01Q,2015-03-08 00:45:00,EGRWT0109,2015-03-08 02:13:53,1035.0,3660.0,1489.0,pass
HDDSN26698,CRSTR01C,2015-03-07 08:31:00,EGRWT0113,2015-03-07 11:01:53,1335.0,4164.0,1717.0,fail
HDDSN26699,CRSTR01M,2015-03-06 20:41:00,EGRWT0107,2015-03-06 21:41:08,2605.0,4625.0,3053.0,pass
HDDSN26700,CRSTR01N,2015-03-10 10:50:00,EGRWT0102,2015-03-10 12:07:17,1126.0,4223.0,3463.0,pass
HDDSN26701,CRSTR01A,2015-03-09 15:42:00,EGRWT0111,2015-03-09 17:23:03,1847.0,4454.0,1947.0,fail
HDDSN26702,CRSTR01H,2015-03-10 04:45:00,EGRWT0103,2015-03-10 06:14:42,1055.0,5799.0,1593.0,pass
HDDSN26704,CRSTR01L,2015-03-08 07:00:00,EGRWT0113,2015-03-08 09:11:48,2602.0,1775.0,1305.0,pass
HDDSN26705,CRSTR01D,2015-03-08 15:29:00,EGRWT0112,2015-03-08 16:32:45,2279.0,3739.0,1793.0,pass
HDDSN26706,CRSTR01M,2015-03-06 11:14:00,EGRWT0106,2015-03-06 11:59:16,2840.0,4880.0,4413.0,fail
HDDSN26707,CRSTR01R,2015-03-11 06:04:00,EGRWT0100,2015-03-11 07:08:38,1016.0,4108.0,2820.0,pass
HDDSN26708,CRSTR01R,2015-03-06 16:58:00,EGRWT0104,2015-03-06 18:44:22,1007.0,2475.0,5340.0,pass
HDDSN26709,CRSTR01M,2015-03-11 01:28:00,EGRWT0107,2015-03-11 02:53:24,1072.0,3190.0,1825.0,pass
HDDSN26710,CRSTR01K,2015-03-11 04:52:00,EGRWT0101,2015-03-11 06:26:48,1003.0,8006.0,3026.0,fail
HDDSN26711,CRSTR01I,2015-03-05 09:39:00,EGRWT0113,2015-03-05 11:07:24,1032.0,4872.0,1821.0,pass
HDDSN26713,CRSTR01B,2015-03-08 23:59:00,EGRWT0106,2015-03-09 01:20:08,1024.0,3769.0,1988.0,pass
HDDSN26714,CRSTR01R,2015-03-09 15:53:00,EGRWT0109,2015-03-09 17:09:03,1553.0,1380.0,1596.0,pass
HDDSN26716,CRSTR01B,2015-03-07 13:14:00,EGRWT0105,2015-03-07 15:59:11,1519.0,4122.0,4658.0,fail
HDDSN26717,CRSTR01N,2015-03-08 13:17:00,EGRWT0104,2015-03-08 15:08:05,1366.0,4593.0,4663.0,fail
HDDSN26719,CRSTR01A,2015-03-09 12:56:00,EGRWT0107,2015-03-09 13:59:53,3652.0,4000.0,3586.0,pass
HDDSN26720,CRSTR01T,2015-03-11 08:33:00,EGRWT0110,2015-03-11 09:39:15,1033.0,4842.0,5378.0,pass
HDDSN26721,CRSTR01T,2015-03-07 11:04:00,EGRWT0104,2015-03-07 15:16:06,1822.0,2730.0,1931.0,fail
HDDSN26722,CRSTR01C,2015-03-09 02:01:00,EGRWT0104,2015-03-09 02:58:21,2975.0,5751.0,1998.0,pass
HDDSN26724,CRSTR01S,2015-03-08 04:07:00,EGRWT0108,2015-03-08 05:55:25,4002.0,5700.0,2629.0,pass
HDDSN26725,CRSTR01O,2015-03-10 20:49:00,EGRWT0108,2015-03-10 23:15:48,1127.0,6232.0,4766.0,pass
HDDSN26726,CRSTR01T,2015-03-06 17:03:00,EGRWT0105,2015-03-06 19:13:34,2770.0,3911.0,1589.0,pass
HDDSN26727,CRSTR01Q,2015-03-10 06:12:00,EGRWT0102,2015-03-10 07:32:12,1143.0,3717.0,1173.0,pass
HDDSN26728,CRSTR01H,2015-03-09 08:01:00,EGRWT0109,2015-03-09 10:27:11,1002.0,3683.0,3577.0,pass
HDDSN26730,CRSTR01Q,2015-03-10 14:42:00,EGRWT0102,2015-03-10 17:03:47,1598.0,3150.0,3002.0,pass
HDDSN26731,CRSTR01I,2015-03-09 22:56:00,EGRWT0101,2015-03-10 00:08:10,1351.0,3273.0,2991.0,pass
HDDSN26732,CRSTR01R,2015-03-10 12:42:00,EGRWT0102,2015-03-10 13:45:18,4134.0,4779.0,1449.0,pass
HDDSN26733,CRSTR01B,2015-03-09 23:04:00,EGRWT0109,2015-03-10 00:07:01,1637.0,3378.0,2421.0,pass
HDDSN26736,CRSTR01M,2015-03-10 19:19:00,EGRWT0106,2015-03-10 20:56:09,1031.0,3269.0,1340.0,pass
HDDSN26737,CRSTR01N,2015-03-10 21:50:00,EGRWT0103,2015-03-10 22:57:41,1297.0,3663.0,2380.0,pass
HDDSN26738,CRSTR01G,2015-03-05 03:44:00,EGRWT0107,2015-03-05 05:33:37,11054.0,3001.0,1476.0,fail
HDDSN26739,CRSTR01C,2015-03-06 01:34:00,EGRWT0104,2015-03-06 03:42:53,1086.0,3604.0,2786.0,pass
HDDSN26740,CRSTR01T,2015-03-08 03:49:00,EGRWT0101,2015-03-08 06:40:33,1148.0,2533.0,5820.0,pass
HDDSN26741,CRSTR01F,2015-03-11 22:27:00,EGRWT0109,2015-03-11 23:48:11,1144.0,3601.0,1872.0,pass
HDDSN26742,CRSTR01J,2015-03-09 13:31:00,EGRWT0109,2015-03-09 14:38:14,1157.0,1709.0,4400.0,pass
HDDSN26743,CRSTR01Q,2015-03-10 05:27:00,EGRWT0113,2015-03-10 06:59:03,8414.0,2348.0,1661.0,fail
HDDSN26744,CRSTR01N,2015-03-07 08:38:00,EGRWT0112,2015-03-07 10:04:13,3920.0,5360.0,1421.0,fail
HDDSN26745,CRSTR01A,2015-03-11 18:37:00,EGRWT0111,2015-03-11 19:45:40,1573.0,5070.0,2113.0,fail
HDDSN26746,CRSTR01N,2015-03-09 21:11:00,EGRWT0112,2015-03-09 23:22:59,3556.0,4601.0,2122.0,pass
HDDSN26748,CRSTR01I,2015-03-08 23:56:00,EGRWT0106,2015-03-09 01:59:47,4559.0,4159.0,5526.0,pass
HDDSN26749,CRSTR01E,2015-03-05 03:45:00,EGRWT0109,2015-03-05 05:54:06,1623.0,3426.0,4115.0,pass
HDDSN26750,CRSTR01C,2015-03-11 06:48:00,EGRWT0101,2015-03-11 08:06:40,1717.0,3519.0,2179.0,pass
HDDSN26751,CRSTR01T,2015-03-08 12:50:00,EGRWT0101,2015-03-08 14:00:28,1003.0,2799.0,1683.0,pass
HDDSN26752,CRSTR01A,2015-03-05 08:46:00,EGRWT0106,2015-03-05 09:52:58,1056.0,3556.0,2920.0,pass
HDDSN26753,CRSTR01R,2015-03-10 03:18:00,EGRWT0104,2015-03-10 04:23:31,1614.0,4522.0,5813.0,fail
HDDSN26755,CRSTR01J,2015-03-07 03:41:00,EGRWT0108,2015-03-07 06:44:08,2147.0,2920.0,1779.0,fail
HDDSN26756,CRSTR01M,2015-03-08 15:13:00,EGRWT0101,2015-03-08 16:28:39,1003.0,4738.0,1380.0,pass
HDDSN26757,CRSTR01S,2015-03-10 08:39:00,EGRWT0114,2015-03-10 10:03:33,1034.0,3794.0,1660.0,pass
HDDSN26758,CRSTR01I,2015-03-07 03:17:00,EGRWT0105,2015-03-07 05:23:51,1320.0,3499.0,2250.0,fail
HDDSN26759,CRSTR01J,2015-03-05 17:05:00,EGRWT0100,2015-03-05 17:59:21,1006.0,3857.0,3938.0,pass
HDDSN26760,CRSTR01K,2015-03-05 09:14:00,EGRWT0110,2015-03-05 10:54:31,6205.0,4005.0,1867.0,pass
HDDSN26761,CRSTR01T,2015-03-08 22:21:00,EGRWT0111,2015-03-09 02:29:09,1035.0,3038.0,2298.0,fail
HDDSN26762,CRSTR01H,2015-03-11 06:39:00,EGRWT0101,2015-03-11 07:01:58,1002.0,4409.0,2031.0,pass
HDDSN26763,CRSTR01L,2015-03-08 05:57:00,EGRWT0105,2015-03-08 07:00:14,1867.0,3790.0,1342.0,pass
HDDSN26764,CRSTR01L,2015-03-10 12:53:00,EGRWT0100,2015-03-10 14:56:02,1008.0,2293.0,1909.0,pass
HDDSN26765,CRSTR01K,2015-03-09 11:28:00,EGRWT0109,2015-03-09 12:06:41,6923.0,2397.0,2662.0,pass
HDDSN26766,CRSTR01A,2015-03-11 17:22:00,EGRWT0114,2015-03-11 18:26:46,2177.0,2878.0,1200.0,pass
HDDSN26767,CRSTR01E,2015-03-09 02:49:00,EGRWT0102,2015-03-09 03:51:15,1058.0,3925.0,4835.0,pass
HDDSN26769,CRSTR01M,2015-03-07 05:41:00,EGRWT0102,2015-03-07 07:13:06,2361.0,6618.0,3561.0,fail
HDDSN26770,CRSTR01E,2015-03-08 10:35:00,EGRWT0100,2015-03-08 12:04:02,1273.0,2522.0,3316.0,pass
HDDSN26771,CRSTR01D,2015-03-11 21:06:00,EGRWT0112,2015-03-11 23:56:49,4470.0,3744.0,3572.0,fail
HDDSN26772,CRSTR01G,2015-03-06 15:39:00,EGRWT0102,2015-03-06 17:06:59,5617.0,4903.0,1301.0,pass
